REGION_CLASS	REGION_MEMBER	USED_MEMBER	USED_CLASS	SOURCE_TYPE
org.mockito.internal.util.reflection.InstanceField	reader()	fieldReader	org.mockito.internal.util.reflection.InstanceField	SOURCE
org.mockito.internal.util.reflection.InstanceField	reader()	fieldReader	org.mockito.internal.util.reflection.InstanceField	SOURCE
org.mockito.internal.util.reflection.InstanceField	reader()	instance	org.mockito.internal.util.reflection.InstanceField	SOURCE
org.mockito.internal.util.reflection.InstanceField	reader()	field	org.mockito.internal.util.reflection.InstanceField	SOURCE
org.mockito.internal.util.reflection.InstanceField	reader()	fieldReader	org.mockito.internal.util.reflection.InstanceField	SOURCE
org.mockito.internal.util.reflection.InstanceField	name()	field	org.mockito.internal.util.reflection.InstanceField	SOURCE
org.mockito.internal.util.reflection.InstanceField	equals(java.lang.Object)	this	org.mockito.internal.util.reflection.InstanceField	SOURCE
org.mockito.internal.util.reflection.InstanceField	equals(java.lang.Object)	field	org.mockito.internal.util.reflection.InstanceField	SOURCE
org.mockito.internal.util.reflection.InstanceField	equals(java.lang.Object)	field	org.mockito.internal.util.reflection.InstanceField	SOURCE
org.mockito.internal.util.reflection.InstanceField	equals(java.lang.Object)	instance	org.mockito.internal.util.reflection.InstanceField	SOURCE
org.mockito.internal.util.reflection.InstanceField	equals(java.lang.Object)	instance	org.mockito.internal.util.reflection.InstanceField	SOURCE
org.mockito.internal.util.reflection.InstanceField	hashCode()	field	org.mockito.internal.util.reflection.InstanceField	SOURCE
org.mockito.internal.util.reflection.InstanceField	hashCode()	instance	org.mockito.internal.util.reflection.InstanceField	SOURCE
org.mockito.internal.util.reflection.InstrumentationMemberAccessor	WRAPPERS	WRAPPERS	org.mockito.internal.util.reflection.InstrumentationMemberAccessor	SOURCE
org.mockito.internal.util.reflection.InstrumentationMemberAccessor	null	class	null	SOURCE
org.mockito.internal.util.reflection.InstrumentationMemberAccessor	null	class	java.lang.Boolean	SOURCE
org.mockito.internal.util.reflection.InstrumentationMemberAccessor	WRAPPERS	WRAPPERS	org.mockito.internal.util.reflection.InstrumentationMemberAccessor	SOURCE
org.mockito.internal.util.reflection.InstrumentationMemberAccessor	null	class	null	SOURCE
org.mockito.internal.util.reflection.InstrumentationMemberAccessor	null	class	java.lang.Byte	SOURCE
org.mockito.internal.util.reflection.InstrumentationMemberAccessor	WRAPPERS	WRAPPERS	org.mockito.internal.util.reflection.InstrumentationMemberAccessor	SOURCE
org.mockito.internal.util.reflection.InstrumentationMemberAccessor	null	class	null	SOURCE
org.mockito.internal.util.reflection.InstrumentationMemberAccessor	null	class	java.lang.Short	SOURCE
org.mockito.internal.util.reflection.InstrumentationMemberAccessor	WRAPPERS	WRAPPERS	org.mockito.internal.util.reflection.InstrumentationMemberAccessor	SOURCE
org.mockito.internal.util.reflection.InstrumentationMemberAccessor	null	class	null	SOURCE
org.mockito.internal.util.reflection.InstrumentationMemberAccessor	null	class	java.lang.Character	SOURCE
org.mockito.internal.util.reflection.InstrumentationMemberAccessor	WRAPPERS	WRAPPERS	org.mockito.internal.util.reflection.InstrumentationMemberAccessor	SOURCE
org.mockito.internal.util.reflection.InstrumentationMemberAccessor	null	class	null	SOURCE
org.mockito.internal.util.reflection.InstrumentationMemberAccessor	null	class	java.lang.Integer	SOURCE
org.mockito.internal.util.reflection.InstrumentationMemberAccessor	WRAPPERS	WRAPPERS	org.mockito.internal.util.reflection.InstrumentationMemberAccessor	SOURCE
org.mockito.internal.util.reflection.InstrumentationMemberAccessor	null	class	null	SOURCE
org.mockito.internal.util.reflection.InstrumentationMemberAccessor	null	class	java.lang.Long	SOURCE
org.mockito.internal.util.reflection.InstrumentationMemberAccessor	WRAPPERS	WRAPPERS	org.mockito.internal.util.reflection.InstrumentationMemberAccessor	SOURCE
org.mockito.internal.util.reflection.InstrumentationMemberAccessor	null	class	null	SOURCE
org.mockito.internal.util.reflection.InstrumentationMemberAccessor	null	class	java.lang.Float	SOURCE
org.mockito.internal.util.reflection.InstrumentationMemberAccessor	WRAPPERS	WRAPPERS	org.mockito.internal.util.reflection.InstrumentationMemberAccessor	SOURCE
org.mockito.internal.util.reflection.InstrumentationMemberAccessor	null	class	null	SOURCE
org.mockito.internal.util.reflection.InstrumentationMemberAccessor	null	class	java.lang.Double	SOURCE
org.mockito.internal.util.reflection.InstrumentationMemberAccessor	class	class	org.mockito.internal.util.reflection.InstrumentationMemberAccessor$Dispatcher	SOURCE
org.mockito.internal.util.reflection.InstrumentationMemberAccessor	null	class	java.lang.invoke.MethodHandles	SOURCE
org.mockito.internal.util.reflection.InstrumentationMemberAccessor	null	class	java.lang.Class	SOURCE
org.mockito.internal.util.reflection.InstrumentationMemberAccessor	null	class	java.lang.Object	SOURCE
org.mockito.internal.util.reflection.InstrumentationMemberAccessor	null	class	java.lang.reflect.AccessibleObject	SOURCE
org.mockito.internal.util.reflection.InstrumentationMemberAccessor	null	class	null	SOURCE
org.mockito.internal.util.reflection.InstrumentationMemberAccessor	class	class	org.mockito.internal.util.reflection.InstrumentationMemberAccessor	SOURCE
org.mockito.internal.util.reflection.InstrumentationMemberAccessor	INSTRUMENTATION	INSTRUMENTATION	org.mockito.internal.util.reflection.InstrumentationMemberAccessor	SOURCE
org.mockito.internal.util.reflection.InstrumentationMemberAccessor	DISPATCHER	DISPATCHER	org.mockito.internal.util.reflection.InstrumentationMemberAccessor	SOURCE
org.mockito.internal.util.reflection.InstrumentationMemberAccessor	INITIALIZATION_ERROR	INITIALIZATION_ERROR	org.mockito.internal.util.reflection.InstrumentationMemberAccessor	SOURCE
org.mockito.internal.util.reflection.InstrumentationMemberAccessor	InstrumentationMemberAccessor()	INITIALIZATION_ERROR	org.mockito.internal.util.reflection.InstrumentationMemberAccessor	SOURCE
org.mockito.internal.util.reflection.InstrumentationMemberAccessor	InstrumentationMemberAccessor()	INITIALIZATION_ERROR	org.mockito.internal.util.reflection.InstrumentationMemberAccessor	SOURCE
org.mockito.internal.util.reflection.InstrumentationMemberAccessor	InstrumentationMemberAccessor()	getModule	org.mockito.internal.util.reflection.InstrumentationMemberAccessor	SOURCE
org.mockito.internal.util.reflection.InstrumentationMemberAccessor	InstrumentationMemberAccessor()	class	java.lang.Class	SOURCE
org.mockito.internal.util.reflection.InstrumentationMemberAccessor	InstrumentationMemberAccessor()	isOpen	org.mockito.internal.util.reflection.InstrumentationMemberAccessor	SOURCE
org.mockito.internal.util.reflection.InstrumentationMemberAccessor	InstrumentationMemberAccessor()	class	null	SOURCE
org.mockito.internal.util.reflection.InstrumentationMemberAccessor	InstrumentationMemberAccessor()	class	java.lang.String	SOURCE
org.mockito.internal.util.reflection.InstrumentationMemberAccessor	InstrumentationMemberAccessor()	redefineModule	org.mockito.internal.util.reflection.InstrumentationMemberAccessor	SOURCE
org.mockito.internal.util.reflection.InstrumentationMemberAccessor	InstrumentationMemberAccessor()	class	java.lang.instrument.Instrumentation	SOURCE
org.mockito.internal.util.reflection.InstrumentationMemberAccessor	InstrumentationMemberAccessor()	class	null	SOURCE
org.mockito.internal.util.reflection.InstrumentationMemberAccessor	InstrumentationMemberAccessor()	class	java.util.Set	SOURCE
org.mockito.internal.util.reflection.InstrumentationMemberAccessor	InstrumentationMemberAccessor()	class	java.util.Map	SOURCE
org.mockito.internal.util.reflection.InstrumentationMemberAccessor	InstrumentationMemberAccessor()	class	java.util.Map	SOURCE
org.mockito.internal.util.reflection.InstrumentationMemberAccessor	InstrumentationMemberAccessor()	class	java.util.Set	SOURCE
org.mockito.internal.util.reflection.InstrumentationMemberAccessor	InstrumentationMemberAccessor()	class	java.util.Map	SOURCE
org.mockito.internal.util.reflection.InstrumentationMemberAccessor	InstrumentationMemberAccessor()	privateLookupIn	org.mockito.internal.util.reflection.InstrumentationMemberAccessor	SOURCE
org.mockito.internal.util.reflection.InstrumentationMemberAccessor	InstrumentationMemberAccessor()	class	java.lang.invoke.MethodHandles	SOURCE
org.mockito.internal.util.reflection.InstrumentationMemberAccessor	InstrumentationMemberAccessor()	class	java.lang.invoke.MethodHandles$Lookup	SOURCE
org.mockito.internal.util.reflection.InstrumentationMemberAccessor	InstrumentationMemberAccessor()	class	java.lang.Class	SOURCE
org.mockito.internal.util.reflection.InstrumentationMemberAccessor	InstrumentationMemberAccessor()	class	java.lang.invoke.MethodHandles$Lookup	SOURCE
org.mockito.internal.util.reflection.InstrumentationMemberAccessor	newInstance(java.lang.reflect.Constructor,java.lang.Object[])	getModule	org.mockito.internal.util.reflection.InstrumentationMemberAccessor	SOURCE
org.mockito.internal.util.reflection.InstrumentationMemberAccessor	newInstance(java.lang.reflect.Constructor,java.lang.Object[])	privateLookupIn	org.mockito.internal.util.reflection.InstrumentationMemberAccessor	SOURCE
org.mockito.internal.util.reflection.InstrumentationMemberAccessor	newInstance(java.lang.reflect.Constructor,java.lang.Object[])	DISPATCHER	org.mockito.internal.util.reflection.InstrumentationMemberAccessor	SOURCE
org.mockito.internal.util.reflection.InstrumentationMemberAccessor	invoke(java.lang.reflect.Method,java.lang.Object,java.lang.Object[])	getModule	org.mockito.internal.util.reflection.InstrumentationMemberAccessor	SOURCE
org.mockito.internal.util.reflection.InstrumentationMemberAccessor	invoke(java.lang.reflect.Method,java.lang.Object,java.lang.Object[])	privateLookupIn	org.mockito.internal.util.reflection.InstrumentationMemberAccessor	SOURCE
org.mockito.internal.util.reflection.InstrumentationMemberAccessor	invoke(java.lang.reflect.Method,java.lang.Object,java.lang.Object[])	DISPATCHER	org.mockito.internal.util.reflection.InstrumentationMemberAccessor	SOURCE
org.mockito.internal.util.reflection.InstrumentationMemberAccessor	get(java.lang.reflect.Field,java.lang.Object)	getModule	org.mockito.internal.util.reflection.InstrumentationMemberAccessor	SOURCE
org.mockito.internal.util.reflection.InstrumentationMemberAccessor	get(java.lang.reflect.Field,java.lang.Object)	privateLookupIn	org.mockito.internal.util.reflection.InstrumentationMemberAccessor	SOURCE
org.mockito.internal.util.reflection.InstrumentationMemberAccessor	get(java.lang.reflect.Field,java.lang.Object)	DISPATCHER	org.mockito.internal.util.reflection.InstrumentationMemberAccessor	SOURCE
org.mockito.internal.util.reflection.InstrumentationMemberAccessor	set(java.lang.reflect.Field,java.lang.Object,java.lang.Object)	getModule	org.mockito.internal.util.reflection.InstrumentationMemberAccessor	SOURCE
org.mockito.internal.util.reflection.InstrumentationMemberAccessor	set(java.lang.reflect.Field,java.lang.Object,java.lang.Object)	DISPATCHER	org.mockito.internal.util.reflection.InstrumentationMemberAccessor	SOURCE
org.mockito.internal.util.reflection.InstrumentationMemberAccessor	set(java.lang.reflect.Field,java.lang.Object,java.lang.Object)	privateLookupIn	org.mockito.internal.util.reflection.InstrumentationMemberAccessor	SOURCE
org.mockito.internal.util.reflection.InstrumentationMemberAccessor	set(java.lang.reflect.Field,java.lang.Object,java.lang.Object)	DISPATCHER	org.mockito.internal.util.reflection.InstrumentationMemberAccessor	SOURCE
org.mockito.internal.util.reflection.InstrumentationMemberAccessor	set(java.lang.reflect.Field,java.lang.Object,java.lang.Object)	DISPATCHER	org.mockito.internal.util.reflection.InstrumentationMemberAccessor	SOURCE
org.mockito.internal.util.reflection.InstrumentationMemberAccessor	assureOpen(java.lang.Object,java.lang.String)	isOpen	org.mockito.internal.util.reflection.InstrumentationMemberAccessor	SOURCE
org.mockito.internal.util.reflection.InstrumentationMemberAccessor	assureOpen(java.lang.Object,java.lang.String)	DISPATCHER	org.mockito.internal.util.reflection.InstrumentationMemberAccessor	SOURCE
org.mockito.internal.util.reflection.InstrumentationMemberAccessor	assureOpen(java.lang.Object,java.lang.String)	redefineModule	org.mockito.internal.util.reflection.InstrumentationMemberAccessor	SOURCE
org.mockito.internal.util.reflection.InstrumentationMemberAccessor	assureOpen(java.lang.Object,java.lang.String)	INSTRUMENTATION	org.mockito.internal.util.reflection.InstrumentationMemberAccessor	SOURCE
org.mockito.internal.util.reflection.InstrumentationMemberAccessor	assureOpen(java.lang.Object,java.lang.String)	DISPATCHER	org.mockito.internal.util.reflection.InstrumentationMemberAccessor	SOURCE
org.mockito.internal.util.reflection.InstrumentationMemberAccessor	assureArguments(java.lang.reflect.AccessibleObject,java.lang.Object,java.lang.Class,java.lang.Object[],java.lang.Class[])	length	Array	SOURCE
org.mockito.internal.util.reflection.InstrumentationMemberAccessor	assureArguments(java.lang.reflect.AccessibleObject,java.lang.Object,java.lang.Class,java.lang.Object[],java.lang.Class[])	length	Array	SOURCE
org.mockito.internal.util.reflection.InstrumentationMemberAccessor	assureArguments(java.lang.reflect.AccessibleObject,java.lang.Object,java.lang.Class,java.lang.Object[],java.lang.Class[])	length	Array	SOURCE
org.mockito.internal.util.reflection.InstrumentationMemberAccessor	assureArguments(java.lang.reflect.AccessibleObject,java.lang.Object,java.lang.Class,java.lang.Object[],java.lang.Class[])	length	Array	SOURCE
org.mockito.internal.util.reflection.InstrumentationMemberAccessor	assureArguments(java.lang.reflect.AccessibleObject,java.lang.Object,java.lang.Class,java.lang.Object[],java.lang.Class[])	length	Array	SOURCE
org.mockito.internal.util.reflection.InstrumentationMemberAccessor	assureArguments(java.lang.reflect.AccessibleObject,java.lang.Object,java.lang.Class,java.lang.Object[],java.lang.Class[])	WRAPPERS	org.mockito.internal.util.reflection.InstrumentationMemberAccessor	SOURCE
org.mockito.internal.util.reflection.GenericMaster	getGenericType(java.lang.reflect.Field)	class	java.lang.Object	SOURCE
org.mockito.internal.util.reflection.Fields	allDeclaredFieldsOf(java.lang.Object)	class	java.lang.Object	SOURCE
org.mockito.internal.util.reflection.Fields$InstanceFields	InstanceFields(java.lang.Object,java.util.List)	instance	org.mockito.internal.util.reflection.Fields$InstanceFields	SOURCE
org.mockito.internal.util.reflection.Fields$InstanceFields	InstanceFields(java.lang.Object,java.util.List)	this	org.mockito.internal.util.reflection.Fields$InstanceFields	SOURCE
org.mockito.internal.util.reflection.Fields$InstanceFields	InstanceFields(java.lang.Object,java.util.List)	instanceFields	org.mockito.internal.util.reflection.Fields$InstanceFields	SOURCE
org.mockito.internal.util.reflection.Fields$InstanceFields	InstanceFields(java.lang.Object,java.util.List)	this	org.mockito.internal.util.reflection.Fields$InstanceFields	SOURCE
org.mockito.internal.util.reflection.Fields$InstanceFields	filter(org.mockito.internal.util.collections.ListUtil.Filter)	instance	org.mockito.internal.util.reflection.Fields$InstanceFields	SOURCE
org.mockito.internal.util.reflection.Fields$InstanceFields	filter(org.mockito.internal.util.collections.ListUtil.Filter)	instanceFields	org.mockito.internal.util.reflection.Fields$InstanceFields	SOURCE
org.mockito.internal.util.reflection.Fields$InstanceFields	instanceFields()	instanceFields	org.mockito.internal.util.reflection.Fields$InstanceFields	SOURCE
org.mockito.internal.util.reflection.Fields$InstanceFields	assignedValues()	instanceFields	org.mockito.internal.util.reflection.Fields$InstanceFields	SOURCE
org.mockito.internal.util.reflection.Fields$InstanceFields	assignedValues()	instanceFields	org.mockito.internal.util.reflection.Fields$InstanceFields	SOURCE
org.mockito.internal.util.reflection.Fields$InstanceFields	names()	instanceFields	org.mockito.internal.util.reflection.Fields$InstanceFields	SOURCE
org.mockito.internal.util.reflection.Fields$InstanceFields	names()	instanceFields	org.mockito.internal.util.reflection.Fields$InstanceFields	SOURCE
org.mockito.internal.util.reflection.BeanPropertySetter	BeanPropertySetter(java.lang.Object,java.lang.reflect.Field,boolean)	field	org.mockito.internal.util.reflection.BeanPropertySetter	SOURCE
org.mockito.internal.util.reflection.BeanPropertySetter	BeanPropertySetter(java.lang.Object,java.lang.reflect.Field,boolean)	this	org.mockito.internal.util.reflection.BeanPropertySetter	SOURCE
org.mockito.internal.util.reflection.BeanPropertySetter	BeanPropertySetter(java.lang.Object,java.lang.reflect.Field,boolean)	target	org.mockito.internal.util.reflection.BeanPropertySetter	SOURCE
